wul;wvl;wgul;wgvl;time
-0.6810571175254813;1.0899192214251963;-3.6323046268025663;5.812902514267713;2017-01-10 11:00:00
-0.5021078276598077;1.4582270148557905;-1.2831644484639522;3.7265801490759083;2017-01-10 12:00:00
-0.1959540141879239;0.9218911552216748;-0.6769320490128281;3.1847148998566945;2017-01-10 13:00:00
-0.2382908918322757;0.7333839548510036;-0.9531635673291028;2.9335358194040144;2017-01-10 14:00:00
-0.09562843981407454;1.3675504024311402;-0.30481565190736304;4.35906690774926;2017-01-10 15:00:00
-0.025420659235377063;1.4563485922233637;-0.06878531322513792;3.940707955427925;2017-01-10 16:00:00
0.4667782162386149;0.9161038309308608;1.8282146802679087;3.5880733378125385;2017-01-10 17:00:00
0.4761500446141435;0.49306780511067766;1.904600178456574;1.9722712204427106;2017-01-10 18:00:00
0.9579861300805144;0.7218943282644738;2.3949653252012864;1.8047358206611848;2017-01-10 19:00:00
;;;;2017-01-10 20:00:00
0.5904194459594052;2.0590373037633785;1.7712583378782156;6.177111911290134;2017-01-10 21:00:00
0.44634847354161067;2.5313679832106524;1.1158711838540274;6.328419958026629;2017-01-10 22:00:00
-0.2211407670700476;3.1624603056220124;-0.5618170839076893;8.03435861428295;2017-01-10 23:00:00
-1.251764391744349;3.0982255895810824;-2.8244940121410957;6.990867997003468;2017-01-11 00:00:00
-1.8692453632047301;3.3722079015410094;-4.2784949424463825;7.718609196860532;2017-01-11 01:00:00
-0.9757340847288639;3.6414891788848376;-2.217577465292873;8.276111770192813;2017-01-11 02:00:00
-1.7531719400708643;2.326537744481249;-4.434493730767481;5.884771941923159;2017-01-11 03:00:00
-1.6332752390822647;2.5150233169286667;-4.059855594290201;6.251629387794114;2017-01-11 04:00:00
-1.8633866448182588;2.5647316887752907;-4.1296676993269505;5.6839999589074;2017-01-11 05:00:00
-2.287463398096881;1.661939439973041;-5.198780450220184;3.7771350908478207;2017-01-11 06:00:00
-1.8175602914699822;1.8175602914699818;-4.240974013429959;4.240974013429957;2017-01-11 07:00:00
-1.4439734782118798;1.2116376129973623;-4.5944610670378;3.8552105868097906;2017-01-11 08:00:00
-1.0320320039352606;1.473894449314213;-3.0469516306660074;4.351497897975294;2017-01-11 09:00:00
;;;;2017-01-11 10:00:00
-1.3167104272159302;2.1071771614220456;-2.8150360857719887;4.504999448557477;2017-01-11 11:00:00
-1.2067383501288718;2.269544751835738;-2.9363966519802553;5.52255889613363;2017-01-11 12:00:00
-1.0516774502715434;2.156258316394065;-3.267712077629439;6.699802625938704;2017-01-11 13:00:00
-1.2019170860246209;2.4642952187360745;-2.629193625678859;5.390645790985165;2017-01-11 14:00:00
-0.7062192754880856;1.839764111849991;-2.0572474546826838;5.359312847563017;2017-01-11 15:00:00
-0.9084393703971481;2.4959166571097366;-1.8461832366135589;5.0723467547714005;2017-01-11 16:00:00
-0.766687795328303;1.7220089824109184;-2.5091600574380832;5.6356657606175515;2017-01-11 17:00:00
-0.41456033023400846;1.6627106683028834;-1.3473210732605272;5.403809671984371;2017-01-11 18:00:00
-0.802413071630993;1.9860420446032578;-2.2788531234320204;5.6403594066732525;2017-01-11 19:00:00
;;;;2017-01-11 20:00:00
0.7365178244138503;1.7351272591167337;2.1425973073857456;5.047642935612316;2017-01-11 21:00:00
-0.455715633571412;2.8772752717225965;-1.0454652770167692;6.600807976304781;2017-01-11 22:00:00
-0.3068436724587712;0.8911387313007607;-1.7852722761237594;5.184807163931699;2017-01-11 23:00:00
0.2280081816287043;0.9144908675665858;0.9120327265148171;3.6579634702663433;2017-01-12 00:00:00
